Skipping 'header.c'
Skipping 'header.h'
In file: 'originalLoops/s10_1024_add_0.c' | replacing: '#pragma clang loop vectorize_width(8) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_1024_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_1024_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_1024_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_1024_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_1024_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_1024_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_128_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_16384_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_2048_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_256_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_4096_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_512_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_64_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_add_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_add_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_add_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_add_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_add_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_mul_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_mul_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_mul_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_mul_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_mul_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_sub_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_sub_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_sub_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_sub_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s15_8192_8192_sub_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_2_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_2_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_2_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_2_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_2_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_2_5.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_4_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_4_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_4_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_4_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_4_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_4_5.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_8_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_8_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_8_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_8_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_8_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_1024_8_5.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_2_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_2_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_2_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_2_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_2_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_2_5.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_4_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_4_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_4_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_4_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_4_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_4_5.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_8_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_8_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_8_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_8_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_8_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_128_8_5.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_2_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_2_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_2_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_2_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_2_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_2_5.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_4_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_4_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_4_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_4_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_4_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_4_5.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_8_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_8_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_8_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_8_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_8_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_16384_8_5.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_2048_2_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_2048_2_1.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_2048_2_2.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_2048_2_3.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_2048_2_4.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_2048_2_5.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
In file: 'originalLoops/s16_1024_2048_4_0.c' | replacing: '//#pragma clang loop vectorize_width(64) interleave_count(16)' with: '#pragma unroll(512)'
